rep,cell,true_effect,true_rho,dataset_sha256,M1_evaluable,M2_evaluable,estimate_difference_M2_minus_M1,se_difference_M2_minus_M1,M1_rejected,M2_rejected,M1_covered,M2_covered,M1_singular,M2_singular
166,P7_B_NULL_RHO30,0.0,0.3,22d59432c3f5fb5d4f93dc5cb39fb9594ce9c7c3358e4155608a970c5e7d543a,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
166,P7_C_EFFECT_RHO0,0.1,0.0,9782810b268d038e330c2ec9b9b36d4d3493c65d81e1a4902f080ba200709c8f,True,True,0.0,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
166,P7_D_EFFECT_RHO30,0.1,0.3,bfabb593f5ca0038128de5a8eff3b12efa39b2c77319a76d8435af1fdc9de7ee,True,True,0.0,-0.0002999999999999982,1.0,1.0,1.0,1.0,True,True
167,P7_A_NULL_RHO0,0.0,0.0,228afa7358fcc06458945c48a2224cc0dc782193c9170b56d148f66acf57a2b2,True,True,0.0007999999999999986,-0.0011000000000000003,0.0,0.0,1.0,1.0,True,True
167,P7_B_NULL_RHO30,0.0,0.3,4e801f3f2f5de018578ab188c53dbebdc798a41f3c9ddf00fd92e261b555e1cf,True,True,0.0007999999999999986,-0.0011000000000000003,0.0,0.0,1.0,1.0,True,True
167,P7_C_EFFECT_RHO0,0.1,0.0,4797270128655284d03a7e707a61bc675460aa34b62536bbd5f8f0fffc5ccaef,True,True,0.000899999999999998,-0.0013000000000000025,1.0,1.0,1.0,1.0,True,True
167,P7_D_EFFECT_RHO30,0.1,0.3,78388d14cb9e03677e968a90d8590da3b1a05eaa27681ef8aa0e43b751a72626,True,True,0.000999999999999987,-0.0011999999999999997,1.0,1.0,1.0,1.0,True,True
168,P7_A_NULL_RHO0,0.0,0.0,45c40dd8246a60074f4fa2f8ea448644f71ec4bf3baf33ce40745fa3cec17652,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
168,P7_B_NULL_RHO30,0.0,0.3,d4542b41552dddd1c34036b50843a8afcbf98b3b04b5a5f9b8d4a5de1ccfe4d0,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
168,P7_C_EFFECT_RHO0,0.1,0.0,d7beb92be413ff1d1f9158aceb59a8dcb0c599ecd517f7108f0a61ed7fe5297e,True,True,0.0,9.99999999999994e-05,1.0,1.0,1.0,1.0,False,True
168,P7_D_EFFECT_RHO30,0.1,0.3,d0fc78e8533ec041b9885be0ea8161e02fd2dfcf5c29cb534e359b716847e1ad,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
169,P7_A_NULL_RHO0,0.0,0.0,ddc0125f85443d2c761b08b4b667d3a8fa9d36e43b23edeb626c3eb87e0a9c86,True,True,0.00010000000000000026,-0.0005000000000000004,0.0,0.0,1.0,1.0,False,False
169,P7_B_NULL_RHO30,0.0,0.3,f2c2aab251423be3b70c107cc4e0bf3e070dfb075b681037937a13830cda4a29,True,True,0.0002000000000000001,-0.0003999999999999976,0.0,0.0,1.0,1.0,False,False
169,P7_C_EFFECT_RHO0,0.1,0.0,e60607a2c08a30633be79956e2ccd6b114fef8a4658b612ab1834db32b39c0eb,True,True,0.00010000000000000286,-0.00030000000000000165,1.0,1.0,1.0,1.0,False,False
169,P7_D_EFFECT_RHO30,0.1,0.3,9eceb030b0cba84a7b381a4956200ccc9d508c5a34b3e931681096f36c3d7cd3,True,True,0.00010000000000000286,-0.0001999999999999988,1.0,1.0,1.0,1.0,False,False
170,P7_A_NULL_RHO0,0.0,0.0,c6fdf07cb88adbf4d1a25f4829a2290f355182bdba6b6bafba9461bfbf3328bc,True,True,0.00010000000000000113,0.0,0.0,0.0,1.0,1.0,True,True
170,P7_B_NULL_RHO30,0.0,0.3,5bd025df5ea8e63ed0636259bdf7f567685511db044c70472fca5e13ededf9e8,True,True,0.00010000000000000113,0.0,0.0,0.0,1.0,1.0,True,True
170,P7_C_EFFECT_RHO0,0.1,0.0,76686424145915bde92e592d82d30ce59ebe7cbbe9677b6c440c86c623f3b1b2,True,True,-0.00020000000000000573,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
170,P7_D_EFFECT_RHO30,0.1,0.3,457be36ec7236fe682a2603a7385644d5a64541d30391899866a23adf04518e0,True,True,-0.00019999999999999185,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
171,P7_A_NULL_RHO0,0.0,0.0,0655c957641e4438bcc0402412409be4f46d10cd9ca51f3b6f96bfde1d564829,True,True,9.99999999999994e-05,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
171,P7_B_NULL_RHO30,0.0,0.3,565f51fb215a067ca5750a42155d088dae227eac777c21585c61a3f357f774bb,True,True,0.0,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
171,P7_C_EFFECT_RHO0,0.1,0.0,fcf7ff68371ecc0e85ea0e5006e244cdc82f72666c3623b80061c7b3636469de,True,True,0.0,-0.0008000000000000021,1.0,1.0,1.0,1.0,True,True
171,P7_D_EFFECT_RHO30,0.1,0.3,79296c3ec3e632d3a960a16052cffe6b6b23a34499f6721117e9a1e7ab049af9,True,True,0.0,-0.0009000000000000015,1.0,1.0,1.0,1.0,True,True
172,P7_A_NULL_RHO0,0.0,0.0,e5f23d5867267d608b12a9fcb107d034411b3c22a0c46eafe6e9f3b6ebdac701,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
172,P7_B_NULL_RHO30,0.0,0.3,e308116089d476d3c51763762ea4cc4fd1e9c24fd43d24f42256b50bf9cac0ce,True,True,-9.99999999999994e-05,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
172,P7_C_EFFECT_RHO0,0.1,0.0,2627495361ef69b12e1d5d60676b814ad461be45637a07d61bc023d65d0fb428,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
172,P7_D_EFFECT_RHO30,0.1,0.3,e311c7ce792dbc9ea0b60f40028495878022676fc6ebc5f29870d8ef5a200765,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
173,P7_A_NULL_RHO0,0.0,0.0,e97f3cf6d315873506fc74466e3eb8bf8948ce4780b1e1b23bf3d76c4576e81b,True,True,-9.99999999999994e-05,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,False
173,P7_B_NULL_RHO30,0.0,0.3,e9777aae3366a8b86f1f5e99c20b53afbbccbba1f263c318a087d36139ee908e,True,True,-0.00010000000000000113,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,False
173,P7_C_EFFECT_RHO0,0.1,0.0,9733f09d9a27fa7d4489a5b7b9d485033595d8ae91fe5d5b65250b276c695018,True,True,-0.00010000000000000286,-0.0001999999999999988,1.0,1.0,1.0,1.0,True,False
173,P7_D_EFFECT_RHO30,0.1,0.3,da23be66765d861b89e9e459eb05086b5a8b20313e93ec62288e5daeb01c0e63,True,True,-0.00010000000000000286,-0.0002999999999999982,1.0,1.0,1.0,1.0,True,False
174,P7_A_NULL_RHO0,0.0,0.0,f91ee75ca192d3d6900feafb335b5b9919925a579c15f630e9c3ad71cb72b086,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
174,P7_B_NULL_RHO30,0.0,0.3,de725d3c1bc021a917fde7df5b9f7781c16fbfeb72eac84db3ef32daeddf4a58,True,True,0.00010000000000000005,-0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
174,P7_C_EFFECT_RHO0,0.1,0.0,f2ec8da232efb5beb58269d182b2c17bbd47f8b9391c9ac434284eaeecd70b77,True,True,0.00010000000000000286,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
174,P7_D_EFFECT_RHO30,0.1,0.3,7deb4e5bec4c5eec1584b4ae95c11e5ddd707739c9d50c9b55c5ccfe62679e02,True,True,0.00010000000000000286,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
175,P7_A_NULL_RHO0,0.0,0.0,bdec14d838d9aae42caf2ee19949f13d160e784673cda474a874021e58f99943,True,True,0.000899999999999998,-0.001400000000000002,0.0,0.0,1.0,1.0,True,True
175,P7_B_NULL_RHO30,0.0,0.3,6d646581ae3fae082f77d6e8b5d1d8f2a12e35d58fe66e3de8e665ba5a3073ce,True,True,0.0009000000000000015,-0.001299999999999999,0.0,0.0,1.0,1.0,True,True
175,P7_C_EFFECT_RHO0,0.1,0.0,99f02be08dccba0e66abeb43969cd85599976cdfcba30d9f0d1d343df7e263c6,True,True,0.000899999999999998,-0.0015000000000000013,1.0,1.0,1.0,1.0,True,True
175,P7_D_EFFECT_RHO30,0.1,0.3,2b4965852262843728319f0a9520479b92df8ae9cbe5c9d10a04deb5231b7e1a,True,True,0.000899999999999998,-0.0013000000000000025,1.0,1.0,1.0,1.0,True,True
176,P7_A_NULL_RHO0,0.0,0.0,ec783eff10f56d7161303f26d2624fda39de4aa698bbea5e237ed43107842347,True,True,0.0005000000000000004,-0.0006999999999999992,0.0,0.0,1.0,1.0,True,True
176,P7_B_NULL_RHO30,0.0,0.3,35470afda4d270ba5aaf857e43e13b95334021805224c4c56410b75fad9d096e,True,True,0.0005000000000000004,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
176,P7_C_EFFECT_RHO0,0.1,0.0,133391a88232ab6733902f9b38618163ca131a5685677d3b569423aafe690191,True,True,0.0006000000000000033,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
176,P7_D_EFFECT_RHO30,0.1,0.3,429921132b84a696a8c3795294c1c3e89cdb0d774263db06b95e853a22b336ca,True,True,0.0006000000000000033,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
177,P7_A_NULL_RHO0,0.0,0.0,ede39714af462eba4cb1ffdff3406a2bdc5bea41c21f80adca9def3f3a2b4259,True,True,0.00010000000000000286,0.0,0.0,0.0,1.0,1.0,True,True
177,P7_B_NULL_RHO30,0.0,0.3,bae454b4a621ac3a62a70238c23237a9e829ebf64054fe24e1a223d7989ca0ff,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
177,P7_C_EFFECT_RHO0,0.1,0.0,75848d0576f36ce07ddcb79cca123d1eeb1b017ea39887b20d1e90853a89bae2,True,True,-9.999999999998899e-05,0.0,1.0,1.0,1.0,1.0,True,True
177,P7_D_EFFECT_RHO30,0.1,0.3,83f8d300cdd5c1ba9867466e376254683db6c1efe09acb5cb8f64506bee34780,True,True,-0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
178,P7_A_NULL_RHO0,0.0,0.0,8cf6133cca9b6102d315ceecd78b67a25ff45f5aae925ae89f53e163cc5691b2,True,True,0.0004000000000000002,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
178,P7_B_NULL_RHO30,0.0,0.3,7191ec771ece4d46bcd7577b4ed76aeed0ad078f96217ec9f73bf3351a25e6cf,True,True,0.0002999999999999999,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
178,P7_C_EFFECT_RHO0,0.1,0.0,5b30f1cafd04dc52297fd47b34dab5169dc3a5917883467f55711e00f025b489,True,True,0.0003999999999999976,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
178,P7_D_EFFECT_RHO30,0.1,0.3,9420e8d495437c875afe6e2fe33d80e175995a2b3db60741a3a4afb682b5bdcc,True,True,0.0002999999999999947,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
179,P7_A_NULL_RHO0,0.0,0.0,95e8a02c04fc3fd646e4758ef70eec653a2fda2f9543404ad10ea6b30c32136c,True,True,0.0006999999999999992,-0.002700000000000001,0.0,0.0,1.0,1.0,True,True
179,P7_B_NULL_RHO30,0.0,0.3,1274bf22156159e71dbcc447c1f808bd99465a4b9f94e0429dbd117d24d898c7,True,True,0.0006999999999999992,-0.0024999999999999988,0.0,0.0,1.0,1.0,True,True
179,P7_C_EFFECT_RHO0,0.1,0.0,2f74c702cb7273ade707d6c75bb055d5e6e23b2b7c27a40ab07936793a963679,True,True,0.0006999999999999992,-0.0025000000000000022,1.0,1.0,1.0,0.0,True,True
179,P7_D_EFFECT_RHO30,0.1,0.3,56805e025ccb95d7f2ecd74f07235471637d404f528c386513d0257df2155929,True,True,0.0006999999999999992,-0.0023999999999999994,1.0,1.0,1.0,0.0,True,True
180,P7_A_NULL_RHO0,0.0,0.0,be9fd95a7f15b75f320a75793de43cd2bb3215ab957de72fb2f11ca099b2d91e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
180,P7_B_NULL_RHO30,0.0,0.3,abb216bfed98e18239b3395b77793fb5cb2f70d93b0f5214d893c884cffaf66d,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
180,P7_C_EFFECT_RHO0,0.1,0.0,9f0500b9aeefb3d314a9007bd86bad8cb97fe1521bd88588f3df4917c6ad45af,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
180,P7_D_EFFECT_RHO30,0.1,0.3,62478b02f2458d210f0fa5a2c71e0d7cf084a50c9ac9dc0bfa95770f4f549ac1,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
181,P7_A_NULL_RHO0,0.0,0.0,b20a119b3100f4e27197a07c0a0d6e3aeb54975f847e1e1201ea3e46731d8118,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
181,P7_B_NULL_RHO30,0.0,0.3,18a0680fa2b95b1db074974e399f888504549283ea51586a11f5ffb927c50a18,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
181,P7_C_EFFECT_RHO0,0.1,0.0,141e387a7764a9dfc28b68feffcae6e4e0ee88f9c7c61a73381774de2c4310de,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
181,P7_D_EFFECT_RHO30,0.1,0.3,c9897cfe991df59ecaae28162c8d0af3c9c13a26396879dd60f021bbfe36f4ef,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
182,P7_A_NULL_RHO0,0.0,0.0,c5fc519af5fcece18b4d2bfb2120748d828141346f720c7cea016d3d50bf387f,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,False,False
182,P7_B_NULL_RHO30,0.0,0.3,1e10ee5db575d25d0ff7e6b673bdd56b8f4d0beff58a7c334de9b89eec84a523,True,True,0.0,-0.00020000000000000226,0.0,0.0,1.0,1.0,False,False
182,P7_C_EFFECT_RHO0,0.1,0.0,ca8fdc419c1feca6c19c0d5b95165609d71d0c85241d5962fd932191036c0b68,True,True,0.00010000000000000286,-0.00040000000000000105,1.0,1.0,1.0,1.0,False,False
182,P7_D_EFFECT_RHO30,0.1,0.3,21ae6cb71cd7f5d2cf5ea83cee352a5bbe53607238c47b1990aee9a7fbd35597,True,True,9.999999999998899e-05,-0.00030000000000000165,1.0,1.0,1.0,1.0,False,False
183,P7_A_NULL_RHO0,0.0,0.0,19a19677d3e91711650667465a65506245f36b46076d154ea02105cd4eccdb1e,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
183,P7_B_NULL_RHO30,0.0,0.3,8b28f848e1559c5fb3a7e642d49963f0239902759d0d9422d28dba081a66f5b7,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
183,P7_C_EFFECT_RHO0,0.1,0.0,ad0bf81174f85e4c073a751181703739fa09e99aceab17f613ea772c53b1ad0e,True,True,0.0001999999999999988,-0.0017000000000000001,1.0,1.0,0.0,0.0,True,True
183,P7_D_EFFECT_RHO30,0.1,0.3,908014615abaa679aa4c9f12d1be66b66fa06bb1cb35ec4238be3b3298dd8a84,True,True,0.0001999999999999988,-0.0016000000000000007,1.0,1.0,0.0,0.0,True,True
184,P7_A_NULL_RHO0,0.0,0.0,d31b51e475dc4b52ca37ee087841800b1c549af05a4fb74152f2397cdab599d8,True,True,-9.99999999999994e-05,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
184,P7_B_NULL_RHO30,0.0,0.3,72300ff4970936eb37ff58a78944a32c379089fdfdbef6bf4c6ff097bb8cb551,True,True,-9.99999999999994e-05,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,True
184,P7_C_EFFECT_RHO0,0.1,0.0,34633c82c71705461bb35b9ef30cdd90cb7583a904ca3f4e78c9cc1b4117e9d0,True,True,0.0,0.00010000000000000286,1.0,1.0,1.0,1.0,True,True
184,P7_D_EFFECT_RHO30,0.1,0.3,1ebae0c126dae5fc71a86e0ff16b05ca9fa86b39232c636d00209ee4a44b5719,True,True,-0.00010000000000000286,0.00010000000000000286,1.0,1.0,1.0,1.0,True,True
185,P7_A_NULL_RHO0,0.0,0.0,166e062c163b3fd5ffcbbdc991d17e66b16b05609c611a98ddefe3ca17edab0f,True,True,-0.00010000000000000026,-0.00020000000000000226,0.0,0.0,1.0,1.0,True,True
185,P7_B_NULL_RHO30,0.0,0.3,45846448b99355174cc0e4ce75ae3f7d75344378cda6585a4fba9e0985fd2164,True,True,-9.999999999999983e-05,-0.00020000000000000226,0.0,0.0,1.0,1.0,True,True
185,P7_C_EFFECT_RHO0,0.1,0.0,81ce465ff75e374590ab788a23b131baec52fd424ee082c4e3f5c9afb5b0730a,True,True,-0.00010000000000000286,-0.0001999999999999988,1.0,1.0,1.0,1.0,True,True
185,P7_D_EFFECT_RHO30,0.1,0.3,d9c43dd0b4acd19a8ffc02a26216934f6adb60bf60a1478a5a3d40dbc8c1bdb7,True,True,-0.00019999999999999185,-0.0002999999999999982,1.0,1.0,1.0,1.0,True,True
186,P7_A_NULL_RHO0,0.0,0.0,9b9921eb3c22ce017f333e7aff448d7e6cfae9c1a951a7fbe3bdcca0abe980da,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
186,P7_B_NULL_RHO30,0.0,0.3,3fcf9062f534096f3d7d79a105b3b3e79d029246d3a077f5b82ab72d4cd81d37,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
186,P7_C_EFFECT_RHO0,0.1,0.0,e899c27257565adbabb6e3bd62f276dda41c65381ceb9cbb98559241ebc01837,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
186,P7_D_EFFECT_RHO30,0.1,0.3,9dc292ab2d5bb5ed37cc7c0c17761cc022579ed83871cab1422433f49403801c,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
187,P7_A_NULL_RHO0,0.0,0.0,1dad3dfda352e48a33c34b35ecd9bff2e4829d9c0baa2a8ea899d3601a720916,True,True,0.0,9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
187,P7_B_NULL_RHO30,0.0,0.3,5c0028b52f9abba5040065902b39d19f2742c910f337d1e99887016353e176c9,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
187,P7_C_EFFECT_RHO0,0.1,0.0,4b40a89dbd1b1a2d641bed766fa1433bf1181d9e8e0721d9b4afea3c08319ace,True,True,-0.00010000000000000286,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,False
187,P7_D_EFFECT_RHO30,0.1,0.3,1a7a9b7c47ff770f99b9646a5e81245c5007f8c9a7be7074e02a34dad4323232,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,False
188,P7_A_NULL_RHO0,0.0,0.0,6e1b7cc1d3bdb071be2c4e6c54500a5de2a162683b664bfc5e97136cff82eaf8,True,True,0.0005,-0.0007999999999999986,0.0,0.0,1.0,1.0,True,True
188,P7_B_NULL_RHO30,0.0,0.3,cef8d0f690cfc35b89a7d826038c63782a459546e2c72729f7e3ca57ee279231,True,True,0.0005,-0.0006999999999999992,0.0,0.0,1.0,1.0,True,True
188,P7_C_EFFECT_RHO0,0.1,0.0,0ab16dd4a5ea6506e645f4f6883765a194a00d046609474af3e8a9279115f6de,True,True,0.0005000000000000004,-0.0007000000000000027,1.0,1.0,1.0,1.0,True,True
188,P7_D_EFFECT_RHO30,0.1,0.3,33eaeae27a1fd9ec681e081936219fbd5dbc849ed03ff95e015bcad9252937b5,True,True,0.0006000000000000033,-0.0007000000000000027,1.0,1.0,1.0,1.0,True,True
189,P7_A_NULL_RHO0,0.0,0.0,71853ceb64aff9965cf1ff646c940934c90d03f3f891fd844ac5bb36b0f4c85e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
189,P7_B_NULL_RHO30,0.0,0.3,e2686b3cdcd37fa64ade2363c74703f6995024a04cc8b63344afa2fe04dbc2b6,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,False
189,P7_C_EFFECT_RHO0,0.1,0.0,e3ba74b77b53d8737b44659c7064d10896c7d3f1c6a53159ad8af75b83ee5b27,True,True,0.0,-0.0010000000000000009,1.0,1.0,1.0,1.0,True,True
189,P7_D_EFFECT_RHO30,0.1,0.3,0d2f7fb8c06aee693749ad2a0089d96cd1d1f243bb292d9096854f96753cc99d,True,True,0.0,-0.0009000000000000015,1.0,1.0,1.0,1.0,True,True
190,P7_A_NULL_RHO0,0.0,0.0,304005c579c27fddf9f4cfc3ff0cc2b5716fbaa32bce81b7f183e89fe1441e5e,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
190,P7_B_NULL_RHO30,0.0,0.3,0bc5456b52d591d739cde430d59244db65ccf237b83f71b722cdeb3149c86223,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
190,P7_C_EFFECT_RHO0,0.1,0.0,359d0a9d9b56597f7fa0589ea9fbf374f547f56ad711c4f955edfe35b5b668c6,True,True,0.0,0.0,1.0,1.0,1.0,1.0,False,True
190,P7_D_EFFECT_RHO30,0.1,0.3,0cd6523568f68ba3133b1abaef04fc0df07c4d9ec121da700b6cece180f00b46,True,True,0.0,0.0,1.0,1.0,1.0,1.0,False,True
191,P7_A_NULL_RHO0,0.0,0.0,5a3a0d8fd7a163290df579d83eefd2e0e5b7055fa388b335446bbe91684fb46f,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
191,P7_B_NULL_RHO30,0.0,0.3,2cad9e759bd103f040eac67b34b1d87211e0e9d9e8370e6fedfdf453f376b3ef,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
191,P7_C_EFFECT_RHO0,0.1,0.0,50e279be1289f654fd18058445ae76c621c42121b51dbe9fc351cf5e32af25c5,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
191,P7_D_EFFECT_RHO30,0.1,0.3,6e4ba5d99e4364a370dc983f6c1b1deba18ad8b33be477020ae244423ee90c8c,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
192,P7_A_NULL_RHO0,0.0,0.0,6e74e75869fd3c543bd14118db92be9e19789c52b9db2ef5cbd56009fefe4d9c,True,True,-0.0005999999999999998,-0.0009000000000000015,0.0,0.0,1.0,1.0,True,True
192,P7_B_NULL_RHO30,0.0,0.3,46260021cd34016a460afff7172567b2f922f8abc9a04477aefc7b9e3b83b758,True,True,-0.0005000000000000004,-0.0009000000000000015,0.0,0.0,1.0,1.0,True,True
192,P7_C_EFFECT_RHO0,0.1,0.0,9aad3ba2f5140077e777591be1abb74f1a33042b52c6d9fb2abe83e6e8398265,True,True,-0.0006000000000000172,-0.0011000000000000003,1.0,1.0,1.0,1.0,True,True
192,P7_D_EFFECT_RHO30,0.1,0.3,3f9abaa1a31ed8624a9ba7b290bb762e170d6b2d3fdb1dd52861ae2ea4d0abb2,True,True,-0.0007000000000000062,-0.0011999999999999997,1.0,1.0,1.0,1.0,True,True
193,P7_A_NULL_RHO0,0.0,0.0,aa0e99c337ea7239d46af69e669d165f55f074918f6a0625e5009b23b79ecb8c,True,True,-0.00010000000000000026,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
193,P7_B_NULL_RHO30,0.0,0.3,15699b507aacd088d77aa64c7851615531a7b84c58d4d8bae10c752482a72135,True,True,-0.0002999999999999999,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
193,P7_C_EFFECT_RHO0,0.1,0.0,8978c153e0f53326eb5f36894bd37bd4fa8f05cceced4f025e1aab68a541893b,True,True,-0.0003000000000000086,0.0,1.0,1.0,1.0,1.0,True,False
193,P7_D_EFFECT_RHO30,0.1,0.3,74c0cc9ef6934787258768e5a8b759910733d64ea9d0b528de3458cf69c00f58,True,True,-0.00019999999999999185,0.0001999999999999988,1.0,1.0,1.0,1.0,True,False
194,P7_A_NULL_RHO0,0.0,0.0,1e10d1e48ed82b27523a0bac4109cfc4bd308d2d606d4e79ae78e69d1c3663e7,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
194,P7_B_NULL_RHO30,0.0,0.3,714b0e3bdf3cdf252e9233b1d9c2f39bcd53847adf5ace89bf7c1bc9e273e0f0,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
194,P7_C_EFFECT_RHO0,0.1,0.0,ae4ec88144ab86374d09ec7e0a8fec0ecc261b2017c8541732e02964eef9c9f6,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
194,P7_D_EFFECT_RHO30,0.1,0.3,8f52e1424aa2e795843ebca0337d0966d6d8f23b5dc4746161f9aab9f3ae4c47,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
195,P7_A_NULL_RHO0,0.0,0.0,5e39fd0019691b32a4effcfc03a96863e264c57bf5ea9348fe7b099b0bd0f188,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
195,P7_B_NULL_RHO30,0.0,0.3,36ec644e95269b84d07347e164c43fd35351412a5e17aa48c54c1e92df8ac9a4,True,True,-9.99999999999994e-05,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
195,P7_C_EFFECT_RHO0,0.1,0.0,a6c452d2adcc0de36f42e8240a45364c240d5135e7dd4a2fe40a7dc918e1f0af,True,True,0.00010000000000000286,-0.000499999999999997,1.0,1.0,1.0,1.0,True,True
195,P7_D_EFFECT_RHO30,0.1,0.3,18c96722790d1fbfb7d52122d8c21fb35b38003ebb40a8ced67c713638ce0456,True,True,0.0,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
196,P7_A_NULL_RHO0,0.0,0.0,6cf37dc1154d812f95acd8f8620f2b25ce7944a53bd475d585cf89090733a1d0,True,True,0.0002000000000000001,-0.0005000000000000004,0.0,0.0,1.0,1.0,False,True
196,P7_B_NULL_RHO30,0.0,0.3,2f931d2a4152c1028cade50cee93bc5f257439f94e597270fe669839b6a3297e,True,True,0.0002000000000000001,-0.0005999999999999998,0.0,0.0,1.0,1.0,False,True
196,P7_C_EFFECT_RHO0,0.1,0.0,c51a252c6771f0d1011787154ba0c87ed50e224a77c2021e7e881c8feb561534,True,True,0.0002999999999999947,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
196,P7_D_EFFECT_RHO30,0.1,0.3,f5d69b742e8fb3eec292066dbef1f283df592635c5cce914d42cc1addb1e70f1,True,True,0.0002999999999999947,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
197,P7_A_NULL_RHO0,0.0,0.0,7151eeed41b334b08b03940b68142ca1e671851c3ad2fb6ab7986dda8927f840,True,True,0.0,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
197,P7_B_NULL_RHO30,0.0,0.3,99b40d652cfb018a3e13e248475b4e6419888147acee0cd172d93384926ba838,True,True,0.0,-0.000499999999999997,0.0,0.0,1.0,1.0,True,True
197,P7_C_EFFECT_RHO0,0.1,0.0,4bcdcd18e426bd4ec54b570d9343f64743aa6ddca8f1c3f17b83b2cc7676ca61,True,True,0.0,-0.0007999999999999986,1.0,1.0,1.0,1.0,True,True
197,P7_D_EFFECT_RHO30,0.1,0.3,e9f5873c89bc7471b8b7431cce20ca28f64991fdd7195127a741c3d2a358c484,True,True,-9.999999999998899e-05,-0.0006999999999999992,1.0,1.0,1.0,1.0,True,True
198,P7_A_NULL_RHO0,0.0,0.0,ea15fed63de8c2c475e8798b9ae0282ca1f7261f45317e5391c803793c0a5563,True,True,0.0006999999999999992,-0.00030000000000000165,1.0,1.0,0.0,0.0,True,True
