rep,seed,cell,fit_spec,true_effect,true_rho,n_models,n_items,n_obs,dataset_sha256,min_model_n_self,max_model_n_self,overall_self_prop,rho_model,x_mean,x_sd,context_item_level_shared,phase6_high_assignment_geometry,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,error,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,fit_error,evaluable,rejected,covered,singular_bool
66,92622066,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,da75a6bed60350bfbee4e71184e5fad71f80f233664f7486fe341380ddfc35d9,200,200,0.5,0.3,-1.2434497875801754e-16,0.8398113966853609,True,True,True,True,[],-0.0443,0.0206,0.0316,-0.0847,-0.0039,True,-0.0443,False,,4.0782e-09,0.0,,0.0215,0.0,"[0.0215, 4.0782e-09, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
66,92622066,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,5a9921842cd2ccab4391891ecdd1635588af2bc79f241401b39528b0911d653c,200,200,0.5,0.0,-1.2434497875801754e-16,0.8398113966853609,True,True,True,True,[],0.0525,0.0207,0.0113,0.0119,0.0931,True,-0.04750000000000001,False,,1.1017e-06,2.554e-06,0.9932,0.0,1.3892e-14,"[0, 1.1017e-06, 2.5367e-06, 2.9731e-07]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,0.0,True
66,92622066,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,5a9921842cd2ccab4391891ecdd1635588af2bc79f241401b39528b0911d653c,200,200,0.5,0.0,-1.2434497875801754e-16,0.8398113966853609,True,True,True,True,[],0.0525,0.0207,0.0113,0.0119,0.0931,True,-0.04750000000000001,False,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
66,92622066,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,c93ad6a8f324a210e30eb52606fe400b311b19b3c0065e7ee776e7b9c9c0a0e9,200,200,0.5,0.3,-1.2434497875801754e-16,0.8398113966853609,True,True,True,True,[],0.0527,0.0207,0.011,0.0121,0.0933,True,-0.04730000000000001,False,,3.8202e-07,4.0833e-06,-1.0,0.0,0.0,"[0, 3.8202e-07, -4.0833e-06, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,0.0,True
66,92622066,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,c93ad6a8f324a210e30eb52606fe400b311b19b3c0065e7ee776e7b9c9c0a0e9,200,200,0.5,0.3,-1.2434497875801754e-16,0.8398113966853609,True,True,True,True,[],0.0527,0.0207,0.011,0.0121,0.0933,True,-0.04730000000000001,False,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,0.0,True
67,92622067,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,32d2f8371bfa4a2e71a8f43f322fe8c2325abd00488beae29eef65400a0101b5,200,200,0.5,0.0,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.0096,0.0207,0.6405,-0.0308,0.0501,False,0.0096,True,,0.0,2.1736e-08,,0.0,0.0,"[0, 0, -2.1736e-08, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,0.0,1.0,True
67,92622067,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,32d2f8371bfa4a2e71a8f43f322fe8c2325abd00488beae29eef65400a0101b5,200,200,0.5,0.0,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.0096,0.0207,0.6405,-0.0308,0.0501,False,0.0096,True,,5.3684e-07,0.0,,4.3153e-08,0.0,"[4.3153e-08, 5.3684e-07, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
67,92622067,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,2e40188728c67212a35f6b86c476a3608d68c070e30877d45e3322e32d955223,200,200,0.5,0.3,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.0107,0.0207,0.604,-0.0298,0.0512,False,0.0107,True,,9.3363e-06,6.0673e-06,-1.0,0.0,0.0,"[0, 9.3363e-06, -6.0673e-06, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,0.0,1.0,True
67,92622067,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,2e40188728c67212a35f6b86c476a3608d68c070e30877d45e3322e32d955223,200,200,0.5,0.3,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.0107,0.0207,0.6039,-0.0298,0.0512,False,0.0107,True,,0.0,0.0,,4.1328e-09,0.0,"[4.1328e-09, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
67,92622067,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,ddaaa8f3d3ad6c77b28e97b43ffd523f555fad1183d2df1a002e190b4c3f45ef,200,200,0.5,0.0,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.109,0.0208,1.5888e-07,0.0682,0.1498,True,0.008999999999999994,True,,0.0,1.8538e-07,,2.0723e-08,0.0,"[2.0723e-08, 0, -2.0401e-08, 1.8426e-07]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,1.0,True
67,92622067,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,ddaaa8f3d3ad6c77b28e97b43ffd523f555fad1183d2df1a002e190b4c3f45ef,200,200,0.5,0.0,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.109,0.0208,1.5888e-07,0.0682,0.1498,True,0.008999999999999994,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
67,92622067,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,28570ae25caae12fe3ec44d0d806baadca05211a87e76703fcf8ed0a678e5445,200,200,0.5,0.3,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.1103,0.0208,1.1287e-07,0.0696,0.1511,True,0.01029999999999999,True,,0.0,4.7893e-07,,0.0,0.0,"[0, 0, -4.7893e-07, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,1.0,1.0,True
67,92622067,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,28570ae25caae12fe3ec44d0d806baadca05211a87e76703fcf8ed0a678e5445,200,200,0.5,0.3,3.907985046680551e-16,0.9287301415427498,True,True,True,True,[],0.1103,0.0208,1.1284e-07,0.0696,0.1511,True,0.01029999999999999,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
68,92622068,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,8f2ae3d15772e55d87d18fbd467740c5722a7408d39301d05aa4eb60d4a4c627,200,200,0.5,0.0,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],-0.0016,0.0207,0.9382,-0.0422,0.039,False,-0.0016,True,,0.055,0.0111,-1.0,0.0,1.3553e-20,"[0, 0.055, -0.0111, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
68,92622068,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,8f2ae3d15772e55d87d18fbd467740c5722a7408d39301d05aa4eb60d4a4c627,200,200,0.5,0.0,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],-0.0015,0.0207,0.9434,-0.042,0.0391,False,-0.0015,True,,0.0494,0.0,,0.0,0.0,"[0, 0.0494, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
68,92622068,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,6444094d74cffb52ff9ca1f8fc6cfc8540e38f6b9a94ed46acc84dbe32749382,200,200,0.5,0.3,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],-0.0005,0.0207,0.9796,-0.0411,0.0401,False,-0.0005,True,,0.0556,0.0093,-1.0,0.0,1.3553e-20,"[0, 0.0556, -0.0093, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
68,92622068,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,6444094d74cffb52ff9ca1f8fc6cfc8540e38f6b9a94ed46acc84dbe32749382,200,200,0.5,0.3,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],-0.0004,0.0207,0.9841,-0.041,0.0401,False,-0.0004,True,,0.0509,0.0,,3.2515e-07,0.0,"[3.2515e-07, 0.0509, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
68,92622068,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,5ab64674b7f58610e46ed7a0f1bd15bedd2b3e7fae8627bed2824df360ff724f,200,200,0.5,0.0,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],0.1002,0.021,1.7715e-06,0.0591,0.1413,True,0.00019999999999999185,True,,0.0,0.0246,,0.0,0.0,"[0, 0, -0.0237, 0.0065]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
68,92622068,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,5ab64674b7f58610e46ed7a0f1bd15bedd2b3e7fae8627bed2824df360ff724f,200,200,0.5,0.0,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],0.1002,0.0208,1.5097e-06,0.0594,0.141,True,0.00019999999999999185,True,,0.0491,0.0,,0.0,0.0,"[0, 0.0491, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
68,92622068,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,21ac769417daaf0c0a3315b518e0c0c28a3f0e3bfeded725b277648f090a24fe,200,200,0.5,0.3,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],0.1013,0.021,1.3384e-06,0.0602,0.1424,True,0.0012999999999999956,True,,0.0,0.0229,,0.0,0.0,"[0, 0, -0.0228, 0.002]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
68,92622068,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,21ac769417daaf0c0a3315b518e0c0c28a3f0e3bfeded725b277648f090a24fe,200,200,0.5,0.3,5.3290705182007506e-17,0.8598969071294194,True,True,True,True,[],0.1013,0.0208,1.1593e-06,0.0605,0.1421,True,0.0012999999999999956,True,,0.0497,0.0,,4.8098e-09,0.0,"[4.8098e-09, 0.0497, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
69,92622069,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,f8c2be1f40d1ecc7130df3a32e4fd278525783fc822bfdc85fc48c3f63ceffe4,200,200,0.5,0.0,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.029,0.0207,0.1608,-0.0115,0.0696,False,0.029,True,,0.0363,0.0064,1.0,1.2694e-07,0.0,"[1.2694e-07, 0.0363, 0.0064, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
69,92622069,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,f8c2be1f40d1ecc7130df3a32e4fd278525783fc822bfdc85fc48c3f63ceffe4,200,200,0.5,0.0,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.029,0.0207,0.1614,-0.0116,0.0695,False,0.029,True,,0.0393,0.0,,0.0,0.0,"[0, 0.0393, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
69,92622069,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,2082eec4058ceec30671af3c5901e3882fe32bc58bb71dfb82d3e98cf958a936,200,200,0.5,0.3,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.0259,0.0207,0.2115,-0.0147,0.0665,False,0.0259,True,,0.0389,0.012,1.0,0.0,1.6986e-15,"[0, 0.0389, 0.012, 4.3127e-08]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
69,92622069,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,2082eec4058ceec30671af3c5901e3882fe32bc58bb71dfb82d3e98cf958a936,200,200,0.5,0.3,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.0257,0.0207,0.213,-0.0148,0.0663,False,0.0257,True,,0.0446,0.0,,0.0,0.0,"[0, 0.0446, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
69,92622069,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,9e8a6fa734588cd607fa7757b71482421f57e112c2f1dfd19436be59385ce20a,200,200,0.5,0.0,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.1266,0.0209,1.386e-09,0.0856,0.1676,True,0.026599999999999985,True,,0.0,0.0188,,0.0,0.0,"[0, 0, -0.0188, 0.0004]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
69,92622069,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,9e8a6fa734588cd607fa7757b71482421f57e112c2f1dfd19436be59385ce20a,200,200,0.5,0.0,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.1266,0.0208,1.1896e-09,0.0858,0.1674,True,0.026599999999999985,True,,0.0456,0.0,,0.0,0.0,"[0, 0.0456, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
69,92622069,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,d29e8ce48de27f04734854b5ddddc230c139da702280cb50669d27e492becda1,200,200,0.5,0.3,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.1262,0.0209,1.6126e-09,0.0852,0.1672,True,0.0262,True,,0.0,0.0203,,0.0,0.0,"[0, 0, -0.0202, 0.0021]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
69,92622069,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,d29e8ce48de27f04734854b5ddddc230c139da702280cb50669d27e492becda1,200,200,0.5,0.3,-1.2434497875801754e-16,0.8406596987871503,True,True,True,True,[],0.1262,0.0208,1.3536e-09,0.0854,0.167,True,0.0262,True,,0.0465,0.0,,0.0,0.0,"[0, 0.0465, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
70,92622070,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,c040a5f5f73a07db8193a322fb43490d3ba1631180c9c7aec719b5ef5ec62dfc,200,200,0.5,0.0,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],-0.0162,0.0217,0.4543,-0.0587,0.0262,False,-0.0162,True,,0.0026,0.063,1.0,0.0,1.2157e-10,"[0, 0.0026, 0.063, 0.0003]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
70,92622070,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,c040a5f5f73a07db8193a322fb43490d3ba1631180c9c7aec719b5ef5ec62dfc,200,200,0.5,0.0,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],-0.0162,0.0217,0.4558,-0.0588,0.0264,False,-0.0162,True,,0.0,0.0656,,0.0,1.6096e-10,"[0, 0, 0.0656]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
70,92622070,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,a860d68f24a3d9d34eb97533967b26c68597b61a7797b0461d26b0a16473c702,200,200,0.5,0.3,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],-0.0142,0.0218,0.5146,-0.057,0.0285,False,-0.0142,True,,0.0014,0.068,0.9965,0.0,1.4348e-08,"[0, 0.0014, 0.0678, 0.0057]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
70,92622070,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,a860d68f24a3d9d34eb97533967b26c68597b61a7797b0461d26b0a16473c702,200,200,0.5,0.3,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],-0.0142,0.0219,0.5153,-0.0571,0.0286,False,-0.0142,True,,0.0,0.0694,,0.0,0.0,"[0, 0, 0.0694]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
70,92622070,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,e60fcd2e4a3f9dea038fb24cf44b23726c1d8f0b95b654998913030fb5ea6206,200,200,0.5,0.0,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],0.0804,0.0214,0.0002,0.0385,0.1223,True,-0.019600000000000006,True,,0.0145,0.047,1.0,0.0,4.4755e-09,"[0, 0.0145, 0.047, 0.0002]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
70,92622070,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,e60fcd2e4a3f9dea038fb24cf44b23726c1d8f0b95b654998913030fb5ea6206,200,200,0.5,0.0,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],0.0803,0.0216,0.0002,0.0379,0.1228,True,-0.01970000000000001,True,,0.0202,0.0574,,0.0,0.0004,"[0, 0.0202, 0.0574]","[0, 0, 0]",item_intercept_sd_zero,,True,1.0,1.0,True
70,92622070,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,2f1e89f1d1c70ac204984ddc69475c00c71a6b356831a6fc0a03332c514a838f,200,200,0.5,0.3,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],0.0798,0.0214,0.0002,0.0378,0.1218,True,-0.02020000000000001,True,,0.0156,0.049,1.0,0.0,6.3557e-10,"[0, 0.0156, 0.049, 0.0001]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
70,92622070,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,2f1e89f1d1c70ac204984ddc69475c00c71a6b356831a6fc0a03332c514a838f,200,200,0.5,0.3,1.723066134218243e-15,0.9121294483270156,True,True,True,True,[],0.0797,0.0217,0.0002,0.0372,0.1223,True,-0.020300000000000012,True,,0.0219,0.0599,,0.0,0.0005,"[0, 0.0219, 0.0599]","[0, 0, 0]",item_intercept_sd_zero,,True,1.0,1.0,True
71,92622071,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,4d94b4b0cbe7226b0c0c50de8afecf0e342b97507986bdacb0efedc87683ef98,200,200,0.5,0.0,6.750155989720952e-16,0.8530561462908691,True,True,True,True,[],-0.0154,0.0207,0.4562,-0.0559,0.0251,False,-0.0154,True,,0.034,0.0035,0.9998,0.0497,5.1855e-09,"[0.0497, 0.034, 0.0035, 0.0001]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
71,92622071,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,4d94b4b0cbe7226b0c0c50de8afecf0e342b97507986bdacb0efedc87683ef98,200,200,0.5,0.0,6.750155989720952e-16,0.8530561462908691,True,True,True,False,[],-0.0154,0.0207,0.4558,-0.0559,0.0251,False,-0.0154,True,,0.0356,0.0071,,0.0497,0.0,"[0.0497, 0.0356, 0.0071]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
71,92622071,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,226b68f883effb721c12c0c055daf47485dab88f7cf6cf873b1eb5e6a4009a04,200,200,0.5,0.3,6.750155989720952e-16,0.8530561462908691,True,True,True,True,[],-0.0173,0.0206,0.4015,-0.0578,0.0231,False,-0.0173,True,,0.0358,0.002,-1.0,0.0549,0.0,"[0.0549, 0.0358, -0.002, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
71,92622071,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,226b68f883effb721c12c0c055daf47485dab88f7cf6cf873b1eb5e6a4009a04,200,200,0.5,0.3,6.750155989720952e-16,0.8530561462908691,True,True,True,True,[],-0.0173,0.0206,0.4019,-0.0578,0.0232,False,-0.0173,True,,0.0348,1.7914e-06,,0.0549,3.2091e-12,"[0.0549, 0.0348, 1.7914e-06]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
71,92622071,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,374d89d0f14affbd04c488fe6311f75b93499d4c131ff078235b70173f70e22d,200,200,0.5,0.0,6.750155989720952e-16,0.8530561462908691,True,True,True,False,[],0.0858,0.0211,0.0,0.0444,0.1271,True,-0.014200000000000004,True,,0.0297,0.0368,0.5864,0.0463,0.0004,"[0.0463, 0.0297, 0.0216, 0.0298]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
71,92622071,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,374d89d0f14affbd04c488fe6311f75b93499d4c131ff078235b70173f70e22d,200,200,0.5,0.0,6.750155989720952e-16,0.8530561462908691,True,True,True,False,[],0.0858,0.0213,0.0001,0.044,0.1275,True,-0.014200000000000004,True,,0.0361,0.0466,,0.0462,0.0013,"[0.0462, 0.0361, 0.0466]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
71,92622071,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,f9272adb8828e88f5241001019822e05a143f636c0070c003cd0c99bc87d01ba,200,200,0.5,0.3,6.750155989720952e-16,0.8530561462908691,True,True,True,True,[],0.0858,0.021,0.0,0.0446,0.127,True,-0.014200000000000004,True,,0.028,0.0324,1.0,0.0504,0.0,"[0.0504, 0.028, 0.0324, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
71,92622071,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,f9272adb8828e88f5241001019822e05a143f636c0070c003cd0c99bc87d01ba,200,200,0.5,0.3,6.750155989720952e-16,0.8530561462908691,True,True,True,False,[],0.0858,0.0213,0.0001,0.044,0.1276,True,-0.014200000000000004,True,,0.0372,0.0471,,0.0503,0.0014,"[0.0503, 0.0372, 0.0471]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
72,92622072,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,5111660a70768cf1cf9a2053b2985f39efa005cc44344a0f48254734fb4e5f8f,200,200,0.5,0.0,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],-0.0316,0.0207,0.1266,-0.0721,0.0089,False,-0.0316,True,,0.0102,0.0082,1.0,0.0277,-6.776299999999999e-21,"[0.0277, 0.0102, 0.0082, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
72,92622072,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,5111660a70768cf1cf9a2053b2985f39efa005cc44344a0f48254734fb4e5f8f,200,200,0.5,0.0,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],-0.0316,0.0207,0.126,-0.0721,0.0089,False,-0.0316,True,,0.0122,0.0001,,0.0277,6.1128e-09,"[0.0277, 0.0122, 0.0001]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
72,92622072,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,2d55c63601d1c569062faa14b9ae091b3f1e788644c8e1b2ddd0c9092d3dfef4,200,200,0.5,0.3,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],-0.0316,0.0208,0.1282,-0.0723,0.0091,False,-0.0316,True,,0.0,0.019,,0.0248,0.0,"[0.0248, 0, -0.019, 0.0001]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
72,92622072,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,2d55c63601d1c569062faa14b9ae091b3f1e788644c8e1b2ddd0c9092d3dfef4,200,200,0.5,0.3,1.5631940186722204e-15,0.86877048582383,True,True,True,False,[],-0.0316,0.0207,0.1272,-0.0722,0.009,False,-0.0316,True,,0.0129,0.0136,,0.0248,0.0002,"[0.0248, 0.0129, 0.0136]","[0, 0, 0]",non_singular,,True,0.0,1.0,False
72,92622072,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,fef7abcd5e96639b5ba1cdbbba2ea20bcff447487cfdd8f527fd67515a50680c,200,200,0.5,0.0,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],0.0663,0.0213,0.0019,0.0245,0.108,True,-0.03370000000000001,True,,0.0,0.0459,,0.0,0.0,"[0, 0, -0.0235, 0.0394]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
72,92622072,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,fef7abcd5e96639b5ba1cdbbba2ea20bcff447487cfdd8f527fd67515a50680c,200,200,0.5,0.0,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],0.0663,0.0213,0.0019,0.0245,0.108,True,-0.03370000000000001,True,,0.0,0.0459,,0.0,0.0,"[0, 0, 0.0459]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
72,92622072,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,0043b199415eb096627beaeae3628e845148c63e0cf068d80aeff9a6cb0a1294,200,200,0.5,0.3,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],0.0661,0.0213,0.002,0.0242,0.1079,True,-0.0339,True,,0.0,0.0481,,0.0,0.0,"[0, 0, -0.0091, 0.0473]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
72,92622072,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,0043b199415eb096627beaeae3628e845148c63e0cf068d80aeff9a6cb0a1294,200,200,0.5,0.3,1.5631940186722204e-15,0.86877048582383,True,True,True,True,[],0.0661,0.0213,0.002,0.0242,0.1079,True,-0.0339,True,,0.0,0.0481,,0.0,9.1515e-10,"[0, 0, 0.0481]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
73,92622073,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,8a4d56111b3ad46b2efe997d1d12838aafefb9c9c336511151e2abfc35b491de,200,200,0.5,0.0,-3.019806626980426e-16,0.8372998504486219,True,True,True,True,[],0.0337,0.0222,0.1297,-0.0099,0.0772,False,0.0337,True,,0.0961,0.0816,-0.8442,0.0,0.0012,"[0, 0.0961, -0.0689, 0.0437]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
73,92622073,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,8a4d56111b3ad46b2efe997d1d12838aafefb9c9c336511151e2abfc35b491de,200,200,0.5,0.0,-3.019806626980426e-16,0.8372998504486219,True,True,True,True,[],0.0344,0.0207,0.0956,-0.0061,0.0749,False,0.0344,True,,0.0654,0.0,,0.0,0.0,"[0, 0.0654, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
73,92622073,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,8b8179f546d24337a4d4dd6c5f4452b992f913f30b5168804302fa0b68addd0d,200,200,0.5,0.3,-3.019806626980426e-16,0.8372998504486219,True,True,True,True,[],0.0316,0.0221,0.1532,-0.0118,0.0749,False,0.0316,True,,0.0961,0.0787,-0.8161,4.393e-07,0.0014,"[4.393e-07, 0.0961, -0.0642, 0.0455]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
73,92622073,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,8b8179f546d24337a4d4dd6c5f4452b992f913f30b5168804302fa0b68addd0d,200,200,0.5,0.3,-3.019806626980426e-16,0.8372998504486219,True,True,True,True,[],0.0323,0.0207,0.118,-0.0082,0.0728,False,0.0323,True,,0.0679,0.0,,0.0,0.0,"[0, 0.0679, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
